,id,label,Prediction,positive_prediction,negative_prediction
4597,25397,1,1,0.999978542,2.15E-05
4598,25398,1,0,4.12E-05,0.99995881
4599,25399,0,0,1.42E-05,0.999985793
4600,25400,1,0,1.41E-05,0.999985945
4601,25401,0,1,0.999981523,1.85E-05
4602,25402,0,1,0.999977469,2.25E-05
4603,25403,1,1,0.999977112,2.29E-05
4604,25404,1,1,0.999982834,1.72E-05
4605,25405,0,1,0.999982238,1.78E-05
4606,25406,1,1,0.999790967,0.000209033
4607,25407,0,0,2.58E-05,0.99997423
4608,25408,1,0,2.71E-05,0.999972869
4609,25409,1,1,0.999981403,1.86E-05
4610,25410,1,1,0.999981999,1.80E-05
4611,25411,0,0,1.41E-05,0.999985919
4612,25412,1,0,2.07E-05,0.99997934
4613,25413,1,1,0.999966502,3.35E-05
4614,25414,1,1,0.999918222,8.18E-05
4615,25415,0,1,0.999982595,1.74E-05
4616,25416,1,0,3.21E-05,0.999967887
4617,25417,1,0,1.51E-05,0.999984888
4618,25418,0,0,1.37E-05,0.99998632
4619,25419,0,0,1.38E-05,0.999986209
4620,25420,1,1,0.999980092,1.99E-05
4621,25421,0,1,0.999982238,1.78E-05
4622,25422,1,0,1.93E-05,0.999980724
4623,25423,0,0,1.36E-05,0.999986412
4624,25424,1,1,0.999982476,1.75E-05
4625,25425,0,0,1.35E-05,0.999986479
4626,25426,1,1,0.999982715,1.73E-05
4627,25427,1,1,0.999982357,1.76E-05
4628,25428,1,1,0.999982595,1.74E-05
4629,25429,1,1,0.999982715,1.73E-05
4630,25430,1,1,0.999982595,1.74E-05
4631,25431,1,1,0.999902844,9.72E-05
4632,25432,0,0,1.34E-05,0.999986634
4633,25433,1,0,3.52E-05,0.999964753
4634,25434,0,0,1.36E-05,0.99998637
4635,25435,0,1,0.99997735,2.26E-05
4636,25436,0,0,1.72E-05,0.999982791
4637,25437,1,1,0.99998188,1.81E-05
4638,25438,1,1,0.999934793,6.52E-05
4639,25439,1,0,4.77E-05,0.999952268
4640,25440,1,1,0.999981284,1.87E-05
4641,25441,0,0,1.42E-05,0.999985799
4642,25442,1,0,3.19E-05,0.999968096
4643,25443,1,0,2.33E-05,0.999976663
4644,25444,0,0,4.78E-05,0.999952187
4645,25445,1,1,0.999981999,1.80E-05
4646,25446,1,0,2.66E-05,0.999973428
4647,25447,1,1,0.999908686,9.13E-05
4648,25448,0,0,1.37E-05,0.999986323
4649,25449,0,0,1.48E-05,0.999985166
4650,25450,0,0,1.51E-05,0.999984858
4651,25451,0,1,0.999982357,1.76E-05
4652,25452,0,0,1.35E-05,0.999986497
4653,25453,1,1,0.999967813,3.22E-05
4654,25454,1,0,2.60E-05,0.999974014
4655,25455,0,0,1.44E-05,0.999985559
4656,25456,0,0,1.37E-05,0.999986288
4657,25457,1,1,0.999982119,1.79E-05
4658,25458,1,1,0.999978662,2.13E-05
4659,25459,1,1,0.999952435,4.76E-05
4660,25460,0,0,1.50E-05,0.999984966
4661,25461,0,1,0.999981284,1.87E-05
4662,25462,0,0,5.40E-05,0.999945975
4663,25463,1,0,2.77E-05,0.999972268
4664,25464,1,1,0.999952912,4.71E-05
4665,25465,1,0,3.36E-05,0.999966449
4666,25466,1,1,0.999982119,1.79E-05
4667,25467,1,0,3.14E-05,0.999968605
4668,25468,1,1,0.999979496,2.05E-05
4669,25469,0,0,3.67E-05,0.99996329
4670,25470,1,1,0.999956012,4.40E-05
4671,25471,1,1,0.99998188,1.81E-05
4672,25472,0,0,1.38E-05,0.999986235
4673,25473,1,0,2.57E-05,0.999974325
4674,25474,0,1,0.999937773,6.22E-05
4675,25475,0,1,0.999963641,3.64E-05
4676,25476,0,0,1.36E-05,0.999986385
4677,25477,1,1,0.999979854,2.01E-05
4678,25478,1,0,1.33E-05,0.999986682
4679,25479,1,0,3.44E-05,0.999965611
4680,25480,1,1,0.999797881,0.000202119
4681,25481,1,1,0.999977827,2.22E-05
4682,25482,1,1,0.999981165,1.88E-05
4683,25483,1,1,0.999982715,1.73E-05
4684,25484,0,0,1.42E-05,0.99998578
4685,25485,1,1,0.999982119,1.79E-05
4686,25486,0,1,0.999980688,1.93E-05
4687,25487,0,1,0.999973416,2.66E-05
4688,25488,0,0,1.36E-05,0.999986378
4689,25489,0,0,1.32E-05,0.999986836
4690,25490,1,0,3.74E-05,0.999962563
4691,25491,1,1,0.999982476,1.75E-05
4692,25492,1,1,0.99996078,3.92E-05
4693,25493,0,0,1.38E-05,0.999986183
4694,25494,0,0,1.38E-05,0.999986175
4695,25495,0,1,0.999953389,4.66E-05
4696,25496,1,1,0.999949694,5.03E-05
4697,25497,1,1,0.999980807,1.92E-05
4698,25498,0,1,0.999963522,3.65E-05
4699,25499,1,1,0.999980569,1.94E-05
4700,25500,1,0,1.35E-05,0.999986516
4701,25501,0,0,1.41E-05,0.999985914
4702,25502,1,1,0.999982238,1.78E-05
4703,25503,1,1,0.999980688,1.93E-05
4704,25504,0,0,1.31E-05,0.999986856
4705,25505,0,1,0.999980927,1.91E-05
4706,25506,1,1,0.999982595,1.74E-05
4707,25507,1,1,0.999972701,2.73E-05
4708,25508,0,1,0.999975562,2.44E-05
4709,25509,1,0,1.51E-05,0.999984857
4710,25510,1,1,0.9999789,2.11E-05
4711,25511,1,1,0.999716818,0.000283182
4712,25512,0,1,0.999982238,1.78E-05
4713,25513,1,1,0.999943972,5.60E-05
4714,25514,1,0,2.84E-05,0.99997161
4715,25515,1,0,3.34E-05,0.999966568
4716,25516,0,1,0.999970913,2.91E-05
4717,25517,1,0,2.98E-05,0.999970208
4718,25518,1,0,1.34E-05,0.999986636
4719,25519,1,1,0.999978065,2.19E-05
4720,25520,1,1,0.999976516,2.35E-05
4721,25521,0,0,6.33E-05,0.999936697
4722,25522,1,1,0.999982357,1.76E-05
4723,25523,0,0,1.48E-05,0.999985201
4724,25524,0,1,0.999981999,1.80E-05
4725,25525,1,0,4.40E-05,0.999956046
4726,25526,1,1,0.999973655,2.63E-05
4727,25527,0,0,7.58E-05,0.999924246
4728,25528,0,0,1.38E-05,0.99998618
4729,25529,0,1,0.999890327,0.000109673
4730,25530,0,0,1.36E-05,0.999986375
4731,25531,0,0,1.34E-05,0.999986582
4732,25532,1,1,0.999981046,1.90E-05
4733,25533,1,0,2.83E-05,0.999971719
4734,25534,1,1,0.999981999,1.80E-05
4735,25535,1,1,0.999980688,1.93E-05
4736,25536,1,1,0.999970078,2.99E-05
4737,25537,0,0,1.43E-05,0.999985729
4738,25538,0,1,0.99998188,1.81E-05
4739,25539,1,0,1.36E-05,0.999986421
4740,25540,1,0,3.39E-05,0.999966134
4741,25541,0,1,0.999975204,2.48E-05
4742,25542,0,0,1.48E-05,0.999985185
4743,25543,1,1,0.999979496,2.05E-05
4744,25544,1,1,0.999979496,2.05E-05
4745,25545,1,0,3.49E-05,0.999965131
4746,25546,1,1,0.999982953,1.70E-05
4747,25547,0,1,0.999978781,2.12E-05
4748,25548,1,0,5.16E-05,0.999948403
4749,25549,1,1,0.999982357,1.76E-05
4750,25550,0,0,1.34E-05,0.999986563
4751,25551,0,1,0.999981523,1.85E-05
4752,25552,1,0,3.66E-05,0.99996341
4753,25553,1,0,1.34E-05,0.999986624
4754,25554,1,0,3.75E-05,0.999962462
4755,25555,0,0,1.38E-05,0.999986167
4756,25556,1,1,0.999982119,1.79E-05
4757,25557,1,0,1.48E-05,0.999985159
4758,25558,1,1,0.999982476,1.75E-05
4759,25559,1,1,0.999980211,1.98E-05
4760,25560,1,0,1.53E-05,0.999984699
4761,25561,0,1,0.999971867,2.81E-05
4762,25562,0,1,0.999966264,3.37E-05
4763,25563,1,0,1.41E-05,0.999985888
4764,25564,0,0,1.41E-05,0.999985943
4765,25565,1,0,1.46E-05,0.999985418
4766,25566,1,1,0.999982357,1.76E-05
4767,25567,0,0,1.37E-05,0.999986297
4768,25568,1,1,0.999982834,1.72E-05
4769,25569,0,1,0.999982119,1.79E-05
4770,25570,1,1,0.999961615,3.84E-05
4771,25571,1,0,2.72E-05,0.999972833
4772,25572,1,1,0.999980927,1.91E-05
4773,25573,1,1,0.999982476,1.75E-05
4774,25574,0,0,1.48E-05,0.999985152
4775,25575,0,1,0.999937773,6.22E-05
4776,25576,1,1,0.999982357,1.76E-05
4777,25577,0,1,0.999960303,3.97E-05
4778,25578,0,0,1.34E-05,0.999986564
4779,25579,1,1,0.999982953,1.70E-05
4780,25580,1,0,2.55E-05,0.999974469
4781,25581,1,1,0.999982357,1.76E-05
4782,25582,1,0,1.35E-05,0.99998655
4783,25583,0,1,0.999965906,3.41E-05
4784,25584,1,1,0.999980927,1.91E-05
4785,25585,0,0,1.37E-05,0.999986265
4786,25586,1,0,2.89E-05,0.999971076
4787,25587,1,1,0.999977469,2.25E-05
4788,25588,0,0,1.48E-05,0.999985187
4789,25589,0,0,3.70E-05,0.999962961
4790,25590,0,0,1.35E-05,0.999986514
4791,25591,1,1,0.99998045,1.96E-05
4792,25592,1,0,3.61E-05,0.99996393
4793,25593,0,0,1.67E-05,0.999983257
4794,25594,0,0,1.40E-05,0.999986018
4795,25595,1,1,0.999943972,5.60E-05
4796,25596,0,0,1.40E-05,0.999985957
4797,25597,1,1,0.999981523,1.85E-05
4798,25598,0,1,0.999957204,4.28E-05
4799,25599,1,0,1.92E-05,0.999980762
4800,25600,1,1,0.999974489,2.55E-05
4801,25601,1,1,0.999959469,4.05E-05
4802,25602,0,0,1.40E-05,0.999986043
4803,25603,0,1,0.999979019,2.10E-05
4804,25604,0,0,2.07E-05,0.999979302
4805,25605,0,0,1.32E-05,0.999986784
4806,25606,0,0,3.95E-05,0.999960492
4807,25607,0,0,1.41E-05,0.999985904
4808,25608,0,1,0.999958038,4.20E-05
4809,25609,1,1,0.999982595,1.74E-05
4810,25610,0,0,1.37E-05,0.999986335
4811,25611,1,1,0.999981523,1.85E-05
4812,25612,1,1,0.999980807,1.92E-05
4813,25613,0,0,1.35E-05,0.999986455
4814,25614,0,1,0.999964595,3.54E-05
4815,25615,1,0,0.000114549,0.999885451
4816,25616,0,0,1.43E-05,0.999985678
4817,25617,1,0,1.52E-05,0.999984756
4818,25618,1,0,2.34E-05,0.999976616
4819,25619,0,0,2.32E-05,0.999976834
4820,25620,0,1,0.999969602,3.04E-05
4821,25621,0,0,1.36E-05,0.999986403
4822,25622,0,1,0.999976873,2.31E-05
4823,25623,1,1,0.999976993,2.30E-05
4824,25624,1,1,0.999981642,1.84E-05
4825,25625,1,1,0.999982476,1.75E-05
4826,25626,0,1,0.999982238,1.78E-05
4827,25627,1,1,0.999978662,2.13E-05
4828,25628,1,0,3.01E-05,0.999969914
4829,25629,1,1,0.999981523,1.85E-05
4830,25630,1,1,0.999981642,1.84E-05
4831,25631,1,1,0.999975324,2.47E-05
4832,25632,1,1,0.999982595,1.74E-05
4833,25633,1,1,0.999980807,1.92E-05
4834,25634,1,1,0.999981642,1.84E-05
4835,25635,1,1,0.99998188,1.81E-05
4836,25636,1,0,2.98E-05,0.999970177
4837,25637,0,0,1.40E-05,0.999986022
4838,25638,1,0,4.20E-05,0.999958019
4839,25639,1,1,0.999981046,1.90E-05
4840,25640,1,1,0.999977946,2.21E-05
4841,25641,1,0,4.26E-05,0.999957436
4842,25642,1,0,4.30E-05,0.999956979
4843,25643,1,1,0.99997735,2.26E-05
4844,25644,0,0,1.40E-05,0.999986014
4845,25645,1,1,0.999906778,9.32E-05
4846,25646,0,0,4.22E-05,0.999957793
4847,25647,0,0,1.35E-05,0.99998652
4848,25648,0,0,1.35E-05,0.999986547
4849,25649,0,1,0.999976873,2.31E-05
4850,25650,1,1,0.999980092,1.99E-05
4851,25651,0,0,1.36E-05,0.9999864
4852,25652,1,0,1.75E-05,0.999982526
4853,25653,1,1,0.9999789,2.11E-05
4854,25654,0,0,1.44E-05,0.999985639
4855,25655,1,1,0.999981523,1.85E-05
4856,25656,0,1,0.999981642,1.84E-05
4857,25657,0,0,1.52E-05,0.999984788
4858,25658,1,1,0.999976993,2.30E-05
4859,25659,1,0,1.38E-05,0.999986164
4860,25660,0,0,1.39E-05,0.999986138
4861,25661,0,0,1.34E-05,0.999986597
4862,25662,1,1,0.999982238,1.78E-05
4863,25663,1,1,0.999982476,1.75E-05
4864,25664,1,0,2.74E-05,0.999972639
4865,25665,1,0,2.90E-05,0.999971012
4866,25666,0,1,0.999982357,1.76E-05
4867,25667,0,0,1.45E-05,0.999985455
4868,25668,0,0,1.41E-05,0.99998593
4869,25669,0,0,1.35E-05,0.999986456
4870,25670,0,0,1.47E-05,0.999985332
4871,25671,0,0,1.34E-05,0.999986637
4872,25672,1,1,0.999976397,2.36E-05
4873,25673,1,1,0.999950171,4.98E-05
4874,25674,0,0,7.18E-05,0.9999282
4875,25675,0,0,1.42E-05,0.999985826
4876,25676,0,0,1.40E-05,0.999986047
4877,25677,0,0,1.44E-05,0.999985559
4878,25678,0,1,0.999977231,2.28E-05
4879,25679,1,0,1.34E-05,0.999986571
4880,25680,1,0,1.69E-05,0.999983051
4881,25681,0,1,0.999979854,2.01E-05
4882,25682,1,1,0.999980927,1.91E-05
4883,25683,0,0,2.93E-05,0.999970667
4884,25684,0,0,1.43E-05,0.99998567
4885,25685,1,1,0.999982834,1.72E-05
4886,25686,1,1,0.999981523,1.85E-05
4887,25687,1,0,1.44E-05,0.999985598
4888,25688,1,1,0.999982238,1.78E-05
4889,25689,1,0,2.82E-05,0.999971842
4890,25690,0,0,1.39E-05,0.999986091
4891,25691,0,0,1.33E-05,0.999986685
4892,25692,0,0,1.40E-05,0.99998601
4893,25693,0,0,1.54E-05,0.999984631
4894,25694,0,1,0.999982834,1.72E-05
4895,25695,1,1,0.999979496,2.05E-05
4896,25696,1,0,1.39E-05,0.999986126
4897,25697,1,1,0.99998188,1.81E-05
4898,25698,1,0,1.42E-05,0.999985767
4899,25699,1,1,0.999979973,2.00E-05
4900,25700,1,1,0.999981761,1.82E-05
4901,25701,0,0,1.40E-05,0.99998601
4902,25702,1,1,0.999980688,1.93E-05
4903,25703,1,0,1.44E-05,0.999985622
4904,25704,1,0,1.44E-05,0.99998556
4905,25705,0,0,1.32E-05,0.999986773
4906,25706,0,1,0.999979138,2.09E-05
4907,25707,1,0,1.45E-05,0.999985521
4908,25708,0,1,0.999947667,5.23E-05
4909,25709,1,1,0.999981999,1.80E-05
4910,25710,1,1,0.9999789,2.11E-05
4911,25711,1,1,0.999981046,1.90E-05
4912,25712,1,1,0.999982357,1.76E-05
4913,25713,0,0,1.40E-05,0.999986031
4914,25714,0,1,0.999979258,2.07E-05
4915,25715,1,1,0.999981999,1.80E-05
4916,25716,1,0,1.40E-05,0.999986014
4917,25717,1,1,0.999982119,1.79E-05
4918,25718,1,1,0.999982357,1.76E-05
4919,25719,0,0,1.35E-05,0.999986543
4920,25720,0,1,0.99998188,1.81E-05
4921,25721,1,0,1.43E-05,0.999985745
4922,25722,0,0,1.32E-05,0.999986798
4923,25723,1,0,1.45E-05,0.999985532
4924,25724,1,1,0.999979019,2.10E-05
4925,25725,1,1,0.999982238,1.78E-05
4926,25726,1,1,0.999981642,1.84E-05
4927,25727,0,0,1.37E-05,0.999986269
4928,25728,0,0,1.59E-05,0.999984094
4929,25729,0,0,2.31E-05,0.999976905
4930,25730,1,1,0.999971747,2.83E-05
4931,25731,1,1,0.999982834,1.72E-05
4932,25732,0,1,0.999971032,2.90E-05
4933,25733,1,0,1.34E-05,0.999986638
4934,25734,1,1,0.999980927,1.91E-05
4935,25735,0,0,1.47E-05,0.999985312
4936,25736,0,0,1.31E-05,0.999986942
4937,25737,0,1,0.999981523,1.85E-05
4938,25738,0,0,1.41E-05,0.999985907
4939,25739,1,1,0.999981999,1.80E-05
4940,25740,1,1,0.999976277,2.37E-05
4941,25741,0,0,1.36E-05,0.999986427
4942,25742,0,0,1.38E-05,0.99998622
4943,25743,0,1,0.999982119,1.79E-05
4944,25744,0,0,1.36E-05,0.999986384
4945,25745,1,0,2.90E-05,0.999970987
4946,25746,0,0,1.36E-05,0.999986386
4947,25747,0,1,0.999962926,3.71E-05
4948,25748,1,0,2.64E-05,0.999973579
4949,25749,1,0,1.35E-05,0.999986523
4950,25750,0,1,0.999976158,2.38E-05
4951,25751,0,1,0.999981999,1.80E-05
4952,25752,1,1,0.999979377,2.06E-05
4953,25753,1,1,0.999982357,1.76E-05
4954,25754,1,0,1.66E-05,0.99998342
4955,25755,1,1,0.999981761,1.82E-05
4956,25756,1,1,0.999981999,1.80E-05
4957,25757,0,1,0.99998033,1.97E-05
4958,25758,0,0,1.39E-05,0.999986096
4959,25759,0,0,1.44E-05,0.99998558
4960,25760,1,0,1.38E-05,0.999986237
4961,25761,1,1,0.999957561,4.24E-05
4962,25762,0,1,0.999982238,1.78E-05
4963,25763,1,1,0.99993813,6.19E-05
4964,25764,0,1,0.999981046,1.90E-05
4965,25765,0,0,6.81E-05,0.999931886
4966,25766,0,0,1.40E-05,0.999985957
4967,25767,1,1,0.99998188,1.81E-05
4968,25768,1,1,0.999981999,1.80E-05
4969,25769,0,1,0.99998188,1.81E-05
4970,25770,1,0,2.79E-05,0.999972097
4971,25771,0,0,1.33E-05,0.999986705
4972,25772,1,1,0.999978185,2.18E-05
4973,25773,0,0,1.37E-05,0.999986317
4974,25774,1,0,1.63E-05,0.999983711
4975,25775,1,0,4.72E-05,0.999952828
4976,25776,0,0,1.34E-05,0.99998659
4977,25777,0,0,1.47E-05,0.999985334
4978,25778,0,0,1.35E-05,0.999986499
4979,25779,1,0,1.33E-05,0.99998665
4980,25780,0,1,0.999951482,4.85E-05
4981,25781,0,0,1.46E-05,0.999985411
4982,25782,1,1,0.999976754,2.32E-05
4983,25783,1,1,0.999979019,2.10E-05
4984,25784,0,0,1.34E-05,0.99998658
4985,25785,0,0,1.35E-05,0.999986474
4986,25786,1,0,3.28E-05,0.999967222
4987,25787,1,1,0.999980569,1.94E-05
4988,25788,0,1,0.999980807,1.92E-05
4989,25789,1,1,0.999978185,2.18E-05
4990,25790,1,0,1.37E-05,0.999986296
4991,25791,0,1,0.999965787,3.42E-05
4992,25792,1,0,1.36E-05,0.999986398
4993,25793,0,1,0.999979854,2.01E-05
4994,25794,0,0,2.35E-05,0.99997648
4995,25795,1,0,3.63E-05,0.999963745
4996,25796,1,0,1.66E-05,0.999983383
4997,25797,0,1,0.999981403,1.86E-05
4998,25798,1,0,3.59E-05,0.999964148
4999,25799,0,1,0.999980211,1.98E-05
5000,25800,1,1,0.999982238,1.78E-05
5001,25801,0,0,1.34E-05,0.999986593
5002,25802,1,1,0.999981642,1.84E-05
5003,25803,1,0,1.38E-05,0.999986171
5004,25804,0,0,1.35E-05,0.999986539
5005,25805,1,0,3.73E-05,0.999962716
5006,25806,1,0,1.71E-05,0.999982856
5007,25807,1,1,0.999982119,1.79E-05
5008,25808,1,1,0.999972105,2.79E-05
5009,25809,1,0,3.46E-05,0.999965416
5010,25810,0,1,0.999981284,1.87E-05
5011,25811,0,1,0.99997592,2.41E-05
5012,25812,1,0,3.20E-05,0.999968049
5013,25813,1,0,3.33E-05,0.999966702
5014,25814,1,1,0.99998188,1.81E-05
5015,25815,1,1,0.999716818,0.000283182
5016,25816,0,0,1.44E-05,0.99998558
5017,25817,1,1,0.999981284,1.87E-05
5018,25818,1,1,0.999981165,1.88E-05
5019,25819,0,1,0.999941945,5.81E-05
5020,25820,1,1,0.999977946,2.21E-05
5021,25821,0,0,1.46E-05,0.99998539
5022,25822,0,1,0.999981642,1.84E-05
5023,25823,0,0,1.44E-05,0.999985569
5024,25824,1,1,0.999979496,2.05E-05
5025,25825,0,1,0.999977827,2.22E-05
5026,25826,1,1,0.999980092,1.99E-05
5027,25827,1,0,1.38E-05,0.99998624
5028,25828,0,0,4.01E-05,0.999959942
5029,25829,1,0,1.52E-05,0.999984828
5030,25830,1,0,2.30E-05,0.999977026
5031,25831,0,1,0.999981642,1.84E-05
5032,25832,0,0,1.42E-05,0.999985781
5033,25833,0,0,2.29E-05,0.999977142
5034,25834,0,0,1.35E-05,0.999986493
5035,25835,1,0,3.58E-05,0.999964244
5036,25836,0,1,0.999961376,3.86E-05
5037,25837,0,0,3.22E-05,0.999967785
5038,25838,0,0,1.34E-05,0.999986558
5039,25839,0,0,1.40E-05,0.99998597
5040,25840,1,0,1.33E-05,0.999986708
5041,25841,0,0,1.34E-05,0.999986639
5042,25842,0,1,0.999978423,2.16E-05
5043,25843,1,1,0.999978065,2.19E-05
5044,25844,1,1,0.999980688,1.93E-05
5045,25845,1,1,0.999932289,6.77E-05
5046,25846,0,1,0.999952912,4.71E-05
5047,25847,0,0,3.28E-05,0.999967163
5048,25848,1,0,1.54E-05,0.999984642
5049,25849,1,1,0.999980688,1.93E-05
5050,25850,0,1,0.999966621,3.34E-05
5051,25851,0,0,1.33E-05,0.999986687
5052,25852,0,0,3.13E-05,0.99996872
5053,25853,1,1,0.999979973,2.00E-05
5054,25854,0,0,1.45E-05,0.999985544
5055,25855,0,0,1.46E-05,0.999985401
5056,25856,0,0,1.40E-05,0.999986023
5057,25857,1,1,0.999977708,2.23E-05
5058,25858,1,0,2.64E-05,0.999973575
5059,25859,0,0,1.39E-05,0.999986132
5060,25860,0,0,8.15E-05,0.999918513
5061,25861,0,1,0.99998045,1.96E-05
5062,25862,0,0,1.41E-05,0.999985871
5063,25863,0,1,0.999976993,2.30E-05
5064,25864,0,0,1.43E-05,0.999985658
5065,25865,1,0,2.40E-05,0.999975981
5066,25866,1,1,0.999977231,2.28E-05
5067,25867,1,1,0.999982119,1.79E-05
5068,25868,0,0,1.35E-05,0.999986527
5069,25869,1,1,0.999979019,2.10E-05
5070,25870,0,0,1.49E-05,0.999985131
5071,25871,0,1,0.999981523,1.85E-05
5072,25872,0,0,4.31E-05,0.99995689
5073,25873,0,1,0.999972105,2.79E-05
5074,25874,0,1,0.999955177,4.48E-05
5075,25875,1,1,0.999980092,1.99E-05
5076,25876,1,0,1.41E-05,0.999985943
5077,25877,0,0,1.32E-05,0.999986797
5078,25878,0,0,1.33E-05,0.999986681
5079,25879,1,1,0.99998188,1.81E-05
5080,25880,0,0,1.37E-05,0.999986282
5081,25881,0,0,1.47E-05,0.999985289
5082,25882,0,0,1.46E-05,0.999985372
5083,25883,0,0,1.47E-05,0.999985297
5084,25884,1,0,4.49E-05,0.999955121
5085,25885,1,1,0.999981999,1.80E-05
5086,25886,1,1,0.9999789,2.11E-05
5087,25887,1,1,0.999975204,2.48E-05
5088,25888,1,1,0.999960899,3.91E-05
5089,25889,1,0,3.84E-05,0.999961646
5090,25890,1,1,0.999976516,2.35E-05
5091,25891,1,1,0.999963164,3.68E-05
5092,25892,1,1,0.999970078,2.99E-05
5093,25893,1,0,1.62E-05,0.999983846
5094,25894,0,0,1.52E-05,0.999984815
5095,25895,1,1,0.999980569,1.94E-05
5096,25896,0,1,0.999979496,2.05E-05
5097,25897,0,0,1.35E-05,0.999986484
5098,25898,1,1,0.999978304,2.17E-05
5099,25899,0,1,0.99998188,1.81E-05
5100,25900,1,1,0.999981284,1.87E-05
5101,25901,0,0,1.44E-05,0.99998561
5102,25902,1,1,0.999969482,3.05E-05
5103,25903,0,0,1.44E-05,0.99998558
5104,25904,0,0,1.44E-05,0.999985646
5105,25905,1,1,0.999979615,2.04E-05
5106,25906,0,0,1.40E-05,0.999986036
5107,25907,0,0,1.34E-05,0.999986609
5108,25908,1,1,0.999938726,6.13E-05
5109,25909,1,1,0.999969959,3.00E-05
5110,25910,1,0,1.34E-05,0.999986565
5111,25911,0,0,4.92E-05,0.999950841
5112,25912,1,1,0.999978662,2.13E-05
5113,25913,0,0,1.42E-05,0.999985846
5114,25914,1,0,4.15E-05,0.999958519
5115,25915,1,1,0.999982357,1.76E-05
5116,25916,0,1,0.999980688,1.93E-05
5117,25917,1,1,0.999941587,5.84E-05
5118,25918,1,1,0.999959707,4.03E-05
5119,25919,0,1,0.999982595,1.74E-05
5120,25920,1,1,0.999974251,2.57E-05
5121,25921,0,1,0.999980807,1.92E-05
5122,25922,1,1,0.999979258,2.07E-05
5123,25923,1,1,0.999976277,2.37E-05
5124,25924,0,0,1.32E-05,0.999986799
5125,25925,1,0,4.20E-05,0.999958014
5126,25926,1,0,3.20E-05,0.999968045
5127,25927,1,1,0.999974728,2.53E-05
5128,25928,0,0,1.51E-05,0.999984854
5129,25929,1,1,0.999982595,1.74E-05
5130,25930,0,0,1.39E-05,0.999986095
5131,25931,1,0,4.03E-05,0.9999597
5132,25932,0,0,1.51E-05,0.999984947
5133,25933,1,0,1.90E-05,0.999980981
5134,25934,1,1,0.999975801,2.42E-05
5135,25935,0,1,0.999975443,2.46E-05
5136,25936,1,1,0.999978423,2.16E-05
5137,25937,0,1,0.999955297,4.47E-05
5138,25938,0,0,1.39E-05,0.99998606
5139,25939,1,0,2.06E-05,0.999979374
5140,25940,1,1,0.999975801,2.42E-05
5141,25941,1,1,0.999982119,1.79E-05
5142,25942,0,0,2.65E-05,0.999973477
5143,25943,1,1,0.999982238,1.78E-05
5144,25944,1,1,0.999982834,1.72E-05
5145,25945,1,1,0.999981761,1.82E-05
5146,25946,1,1,0.999981761,1.82E-05
5147,25947,0,1,0.999982476,1.75E-05
5148,25948,1,0,3.08E-05,0.999969225
5149,25949,0,0,1.34E-05,0.999986553
5150,25950,0,1,0.999978662,2.13E-05
5151,25951,1,1,0.999982476,1.75E-05
5152,25952,1,1,0.999982119,1.79E-05
5153,25953,1,0,2.29E-05,0.999977085
5154,25954,1,1,0.999982834,1.72E-05
5155,25955,0,0,1.43E-05,0.999985688
5156,25956,0,0,2.55E-05,0.999974541
5157,25957,1,0,3.75E-05,0.999962521
5158,25958,0,1,0.999940157,5.98E-05
5159,25959,1,0,2.88E-05,0.99997123
5160,25960,0,0,1.40E-05,0.999986041
5161,25961,1,1,0.999975562,2.44E-05
5162,25962,1,0,3.94E-05,0.999960613
5163,25963,1,1,0.9999789,2.11E-05
5164,25964,1,0,1.36E-05,0.999986414
5165,25965,0,0,2.39E-05,0.999976122
5166,25966,1,0,2.89E-05,0.999971121
5167,25967,0,1,0.999982595,1.74E-05
5168,25968,0,0,1.38E-05,0.999986217
5169,25969,0,0,1.57E-05,0.999984348
5170,25970,0,1,0.999949098,5.09E-05
5171,25971,1,0,2.78E-05,0.999972231
5172,25972,0,1,0.999958158,4.18E-05
5173,25973,1,0,2.09E-05,0.999979061
5174,25974,0,1,0.999960303,3.97E-05
5175,25975,1,0,2.81E-05,0.999971888
5176,25976,1,0,1.59E-05,0.999984121
5177,25977,1,0,1.34E-05,0.99998661
5178,25978,0,0,1.41E-05,0.999985889
5179,25979,0,0,1.35E-05,0.999986545
5180,25980,0,0,1.42E-05,0.999985826
5181,25981,1,1,0.999976635,2.34E-05
5182,25982,0,0,4.13E-05,0.999958736
5183,25983,1,0,3.06E-05,0.999969376
5184,25984,1,0,1.39E-05,0.999986149
5185,25985,0,0,1.43E-05,0.999985734
5186,25986,1,1,0.999951601,4.84E-05
5187,25987,0,0,1.76E-05,0.999982399
5188,25988,0,0,1.46E-05,0.999985413
5189,25989,1,1,0.999980807,1.92E-05
5190,25990,1,0,1.37E-05,0.999986294
5191,25991,1,0,4.71E-05,0.999952924
5192,25992,1,1,0.999981523,1.85E-05
5193,25993,0,0,1.39E-05,0.999986091
5194,25994,1,0,1.40E-05,0.999986044
5195,25995,0,0,1.36E-05,0.999986396
5196,25996,1,0,1.40E-05,0.99998595
5197,25997,0,0,1.34E-05,0.999986586
5198,25998,1,1,0.999982357,1.76E-05
5199,25999,0,0,1.47E-05,0.999985315
0,20800,0,,,
1,20801,1,,,
2,20802,0,,,
3,20803,1,,,
4,20804,1,,,
5,20805,1,,,
6,20806,1,,,
7,20807,1,,,
8,20808,0,,,
9,20809,1,,,
10,20810,0,,,
